Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate
926,37.00,48.25,29.80,11.89,28.00,22.88,83.429,2109.959,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
927,37.00,48.25,31.60,10.91,28.00,24.52,83.562,2112.025,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
928,34.75,48.25,30.03,11.00,28.00,23.38,83.790,2114.328,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
929,34.75,48.25,31.38,11.20,28.00,23.32,83.841,2116.654,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
930,32.50,48.25,31.60,11.64,28.00,24.56,83.834,2119.024,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
931,32.50,48.25,29.35,11.95,28.00,23.19,83.774,2121.308,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
932,34.75,48.25,30.03,11.70,28.00,24.94,83.774,2123.679,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
933,34.75,48.25,30.03,11.84,28.00,23.01,83.768,2125.968,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
934,34.75,48.25,30.93,12.34,28.00,25.25,83.831,2128.349,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
935,34.75,48.25,31.38,10.73,28.00,23.88,84.062,2130.599,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
936,32.50,48.25,32.05,8.49,28.00,23.75,84.148,2132.875,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
937,34.75,48.25,32.05,8.23,28.00,22.75,84.290,2135.210,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
938,32.50,48.25,31.15,8.74,28.00,23.31,84.112,2137.576,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
939,34.75,48.25,30.48,10.43,28.00,25.75,84.129,2139.919,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
940,34.75,48.25,29.58,11.21,28.00,25.56,84.366,2141.875,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
941,34.75,48.25,30.03,11.84,28.00,23.63,84.218,2143.747,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
942,34.75,48.25,30.70,11.66,28.00,24.69,84.278,2146.034,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
943,32.50,48.25,29.35,11.45,28.00,26.06,84.181,2148.409,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
944,32.50,48.25,30.70,11.43,28.00,23.69,84.071,2150.772,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
945,32.50,48.25,30.70,11.59,28.00,21.98,84.014,2153.088,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
946,32.50,48.25,30.70,10.90,28.00,24.07,84.368,2155.388,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
947,37.00,48.25,30.70,11.40,28.00,24.30,84.152,2157.748,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
948,37.00,48.25,31.83,11.23,28.00,23.45,84.212,2160.044,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
949,32.50,48.25,31.15,11.12,28.00,22.27,84.101,2162.397,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
950,37.00,48.25,31.38,11.45,28.00,23.81,84.067,2164.704,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
951,37.00,48.25,32.28,10.81,28.00,24.94,83.832,2167.121,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
952,37.00,48.25,32.95,10.47,28.00,26.30,84.131,2169.372,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
953,37.00,48.25,33.63,10.47,28.00,22.64,84.005,2171.345,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
954,37.00,48.25,32.28,11.24,28.00,25.94,83.974,2173.677,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
955,37.00,48.25,34.08,11.23,28.00,26.01,84.006,2175.626,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
956,37.00,48.25,32.73,10.60,28.00,24.31,84.095,2177.860,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
957,37.00,48.25,32.95,11.79,28.00,45.64,84.427,2180.133,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
958,34.75,48.25,31.15,12.35,28.00,30.31,84.744,2182.448,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
959,34.75,48.25,31.15,11.13,28.00,23.63,84.799,2184.773,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
960,34.75,48.25,31.15,11.65,28.00,23.14,84.802,2187.140,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
961,34.75,48.25,29.58,11.77,28.00,25.23,84.480,2189.333,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
962,34.75,48.25,30.93,11.09,28.00,25.55,84.357,2191.685,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
963,32.50,48.25,31.15,11.62,28.00,29.11,84.599,2194.022,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
964,32.50,48.25,31.15,11.93,28.00,25.74,84.621,2196.099,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
965,32.50,48.25,30.25,11.83,28.00,24.88,84.387,2198.402,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
966,34.75,48.25,31.83,10.04,28.00,25.39,84.522,2200.668,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
967,34.75,48.25,30.93,11.36,28.00,22.94,84.511,2202.977,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
968,34.75,48.25,31.15,11.32,25.75,25.32,84.099,2205.262,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
969,37.00,48.25,31.38,11.16,28.00,24.26,84.093,2207.548,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
970,37.00,48.25,31.15,11.78,28.00,25.99,84.071,2209.872,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
971,37.00,48.25,30.70,11.64,28.00,26.60,84.184,2212.246,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
972,37.00,48.25,30.70,11.91,28.00,23.08,83.968,2214.581,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
973,37.00,48.25,31.60,11.71,28.00,24.56,83.998,2216.889,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
974,37.00,48.25,31.83,10.59,28.00,29.47,83.844,2219.256,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
975,37.00,48.25,32.95,9.41,28.00,26.18,83.866,2221.589,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
976,37.00,48.25,32.05,10.66,28.00,29.81,84.998,2223.907,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
977,32.50,48.25,31.60,11.36,28.00,22.79,84.641,2226.302,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
978,32.50,48.25,29.80,11.74,28.00,27.72,84.305,2228.630,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
979,37.00,48.25,31.15,11.53,28.00,24.43,84.719,2230.597,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
980,37.00,48.25,31.15,12.01,28.00,22.50,84.628,2232.847,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
981,34.75,48.25,31.38,12.35,28.00,24.25,84.797,2235.155,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
982,32.50,48.25,30.03,11.67,25.75,31.68,84.429,2237.413,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
983,32.50,48.25,30.48,12.78,25.75,23.57,84.540,2239.696,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
984,32.50,48.25,31.60,12.42,28.00,23.95,84.595,2241.989,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
985,34.75,48.25,32.73,12.10,32.50,25.48,84.284,2244.179,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
986,32.50,48.25,31.60,11.66,28.00,24.69,84.266,2246.433,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
987,32.50,48.25,30.70,11.90,28.00,27.84,84.222,2248.718,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
988,32.50,48.25,31.15,11.53,28.00,24.68,84.260,2251.093,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
989,32.50,48.25,32.05,10.04,28.00,22.39,84.209,2253.426,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
990,32.50,48.25,30.70,11.60,28.00,27.29,83.930,2255.734,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
991,32.50,48.25,30.25,10.81,28.00,25.67,83.710,2257.959,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
992,32.50,48.25,32.05,10.66,28.00,24.69,83.716,2260.254,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
993,34.75,48.25,30.93,11.32,28.00,24.83,83.771,2262.611,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
994,34.75,48.25,31.15,12.36,28.00,23.70,83.373,2264.942,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
995,34.75,48.25,30.93,11.85,28.00,24.08,83.595,2267.328,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
996,34.75,48.25,32.50,10.84,28.00,26.06,83.620,2269.616,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
997,41.50,48.25,32.95,12.12,28.00,24.37,83.579,2272.004,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
998,34.75,48.25,30.48,12.60,28.00,24.21,83.477,2274.385,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
999,32.50,48.25,31.15,10.45,28.00,22.64,83.495,2276.752,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
1000,32.50,48.25,30.25,11.88,28.00,26.19,83.549,2279.091,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
