Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,Chromosoma,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
594,45460.00,45460.00,44277.56,250.65,39128.40,36.34,80.821,45572.293,3,10,"66.90",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.70,28.05,23.57,20.84,45.36,44.53,43.83,42.96
595,45460.00,45460.00,44483.36,248.71,39430.00,35.63,80.013,45648.837,3,10,"48.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.06,26.84,22.55,20.66,45.23,44.19,43.62,42.80
596,45460.00,45460.00,44388.88,250.00,39279.20,35.88,79.301,45725.410,3,10,"64.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.36,26.53,23.15,20.88,46.14,44.67,43.34,42.81
597,45460.00,45460.00,44450.68,248.68,39580.80,37.15,81.358,45801.164,3,10,"55.66",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.55,29.65,25.54,23.02,45.68,44.30,43.26,42.90
598,45460.00,45460.00,44415.94,248.34,39580.80,37.71,80.033,45877.648,3,10,"7.30",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.46,30.13,26.68,24.54,45.50,44.65,43.49,43.07
599,45460.00,45460.00,44498.78,248.27,39580.80,46.95,80.985,45954.676,3,10,"0.61",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.62,48.48,44.76,43.23,47.94,46.22,44.67,43.94
600,45460.00,45460.00,44327.35,249.19,39128.40,35.39,80.294,46030.535,3,10,"21.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.93,26.09,22.46,19.81,45.25,44.26,43.40,42.76
601,45460.00,45460.00,21147.29,251.34,1.00,36.59,78.372,46107.201,3,10,"93.91",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.60,29.50,24.50,21.18,45.41,44.53,43.31,42.50
602,45460.00,45460.00,42647.58,251.16,1.00,35.28,79.207,46184.201,3,10,"36.59",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.91,26.40,21.21,19.19,45.05,44.16,43.30,42.97
603,45460.00,45460.00,44252.86,246.67,39128.40,36.03,79.891,46261.227,3,10,"94.86",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.12,27.30,23.18,20.52,45.55,44.46,43.33,42.65
604,45460.00,45460.00,44311.39,245.53,39279.20,36.14,79.796,46338.270,3,10,"89.27",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.14,27.62,23.06,20.57,45.96,45.08,43.76,42.83
605,45460.00,45460.00,44405.32,245.83,39430.00,35.70,80.605,46414.982,3,10,"5.22",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.59,26.77,23.13,20.61,45.19,44.49,43.23,42.37
606,45460.00,45460.00,44414.38,244.76,39279.20,36.26,80.469,46491.868,3,10,"42.04",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.71,27.74,24.39,22.59,45.05,44.19,43.60,42.79
607,45460.00,45460.00,44407.00,244.32,39580.80,36.75,81.211,46567.025,3,10,"59.95",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.37,28.33,25.02,22.36,46.00,44.65,43.45,42.62
608,45460.00,45460.00,44534.33,242.77,39580.80,38.51,79.313,46644.420,3,10,"23.33",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.22,31.66,27.25,24.93,46.90,45.54,44.19,43.39
609,45460.00,45460.00,44549.16,246.32,39279.20,35.63,80.049,46721.056,3,10,"69.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.71,26.49,22.02,19.23,45.68,44.79,43.41,42.54
610,45460.00,45460.00,44331.92,246.21,1.00,37.11,79.682,46796.350,3,10,"62.37",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.18,29.23,25.39,22.27,46.36,44.79,43.73,42.92
611,45460.00,45460.00,44412.03,246.92,39430.00,36.99,79.765,46873.978,3,10,"69.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.91,29.24,24.86,22.46,45.99,44.81,43.66,42.84
612,45460.00,45460.00,44471.66,247.06,39279.20,36.50,79.328,46949.558,3,10,"72.13",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.98,28.21,24.17,21.86,45.34,44.20,43.34,42.74
613,45460.00,45460.00,44315.92,247.20,39279.20,38.10,80.744,47026.819,3,10,"27.09",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.54,30.51,27.70,25.22,45.63,44.60,43.69,42.91
614,45460.00,45460.00,44300.73,248.68,1.00,35.05,79.726,47103.552,3,10,"32.63",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.16,23.88,20.84,19.17,45.76,44.45,43.38,42.53
615,45460.00,45460.00,44174.41,249.12,39430.00,36.00,80.016,47180.534,3,10,"64.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.47,26.55,22.35,20.39,46.15,44.99,43.89,43.08
616,45460.00,45460.00,44414.34,249.29,39279.20,36.53,80.079,47257.195,3,10,"21.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.85,28.15,24.13,21.59,45.72,44.53,43.52,42.69
617,45460.00,45460.00,44306.52,250.47,39580.80,36.07,80.766,47331.920,3,10,"36.23",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.85,27.13,23.00,20.88,45.78,44.89,43.91,42.94
618,45460.00,45460.00,44458.87,251.33,39580.80,35.11,80.704,47406.229,3,10,"57.23",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.72,25.37,21.56,18.59,45.26,44.19,43.38,42.67
619,45460.00,45460.00,44481.48,252.29,39279.20,35.39,80.090,47480.550,3,10,"21.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.54,25.83,21.78,20.20,45.32,44.29,43.37,42.64
620,45460.00,45460.00,44350.60,251.47,39430.00,37.43,80.379,47557.201,3,10,"83.97",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.32,29.33,25.97,23.64,46.39,44.75,43.86,43.10
621,45460.00,45460.00,44343.53,250.39,39128.40,35.36,80.136,47633.102,3,10,"65.71",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.44,25.45,22.23,20.06,45.43,44.40,43.83,42.89
622,45460.00,45460.00,44407.47,251.78,39430.00,35.20,80.423,47709.296,3,10,"59.95",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,37.91,25.64,21.95,19.64,45.73,44.46,43.68,42.47
623,45460.00,45460.00,44557.00,251.60,39580.80,35.04,80.442,47785.942,3,10,"63.50",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.81,25.25,22.11,18.53,45.30,44.33,43.05,42.84
624,45460.00,45460.00,44345.55,254.30,39279.20,35.47,80.141,47862.189,3,10,"91.93",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.11,26.25,21.86,19.23,45.64,44.54,43.54,42.39
625,45460.00,45460.00,44254.29,254.46,1.00,35.92,80.309,47938.060,3,10,"83.97",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.24,27.28,22.42,19.91,45.82,44.52,43.42,42.63
626,45460.00,45460.00,44408.67,253.54,39430.00,36.66,79.097,48015.636,3,10,"62.50",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.18,28.47,24.60,22.13,45.70,44.43,43.26,42.40
627,45460.00,45460.00,44474.27,252.00,39279.20,40.94,82.354,48090.939,3,10,"3.46",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.20,35.15,30.51,27.21,50.03,48.44,47.02,45.82
628,45460.00,45460.00,44264.39,252.27,39279.20,38.03,82.865,48168.021,3,10,"26.51",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.68,31.37,27.79,25.07,46.45,45.69,44.52,43.55
629,45460.00,45460.00,44414.40,250.84,39580.80,36.56,82.402,48245.383,3,10,"72.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,36.43,28.39,24.93,22.73,46.24,45.50,44.47,43.63
630,45460.00,45460.00,44291.95,252.07,1.00,37.23,82.644,48321.087,3,10,"20.93",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.33,29.68,25.54,23.40,46.27,45.26,44.57,43.61
631,45460.00,45460.00,44334.56,251.74,39430.00,37.25,81.717,48397.315,3,10,"64.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.72,30.46,25.44,22.73,46.52,45.26,44.29,43.45
632,45460.00,45460.00,44306.98,252.01,39430.00,36.86,82.159,48474.437,3,10,"73.16",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.11,28.57,24.42,21.51,47.28,46.06,44.42,43.22
633,45460.00,45460.00,44409.78,251.55,39279.20,37.14,82.669,48550.262,3,10,"91.15",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.75,29.46,25.12,22.31,46.66,45.62,44.12,43.14
634,45460.00,45460.00,44417.29,251.28,39580.80,42.92,82.461,48625.097,3,10,"76.29",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,49.52,41.31,37.26,34.18,47.25,45.75,44.37,43.48
635,45460.00,45460.00,44445.90,249.55,39279.20,39.46,82.539,48699.744,3,10,"64.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.41,34.17,29.59,26.45,47.52,46.14,44.77,43.54
636,45460.00,45460.00,44312.97,251.70,39580.80,37.21,81.843,48775.432,3,10,"2.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.72,29.97,25.89,22.25,46.61,45.43,44.45,43.48
637,45460.00,45460.00,44230.24,250.91,39731.60,37.03,82.274,48854.025,3,10,"41.64",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.08,29.89,25.52,22.16,46.51,45.43,44.20,43.32
638,45460.00,45460.00,44373.07,250.82,39430.00,37.62,82.009,48931.573,3,10,"9.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.13,29.47,25.12,22.87,48.16,46.84,45.56,44.52
639,45460.00,45460.00,44479.18,252.07,39430.00,36.56,82.915,49007.906,3,10,"63.50",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,37.92,28.35,24.56,22.66,46.54,45.32,43.99,43.16
640,45460.00,45460.00,44391.43,252.31,39430.00,39.46,82.920,49085.140,3,10,"21.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.56,34.57,29.99,27.15,46.77,45.57,44.38,43.48
641,45460.00,45460.00,21045.14,254.50,1.00,37.42,82.980,49162.506,3,10,"41.64",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.66,30.26,25.45,22.76,46.16,45.30,44.39,43.35
642,45460.00,45460.00,42772.46,254.25,1.00,37.25,82.823,49238.857,3,10,"62.50",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.99,28.63,24.73,22.06,47.19,46.07,44.62,43.44
643,45460.00,45460.00,44316.27,252.39,39430.00,38.21,80.884,49315.357,3,10,"41.64",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.03,30.87,25.83,23.03,47.62,46.26,44.87,44.16
644,45460.00,45460.00,44416.51,251.14,39580.80,37.04,83.258,49390.598,3,10,"13.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.46,28.95,25.29,22.49,46.11,45.26,44.19,43.35
645,45460.00,45460.00,44389.34,251.55,39430.00,36.84,83.245,49467.546,3,10,"69.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.29,29.37,25.00,22.06,46.51,45.41,44.29,43.64
646,45460.00,45460.00,44424.71,252.09,39279.20,48.58,84.930,49546.274,3,10,"10.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,53.91,44.73,40.78,38.23,56.01,53.63,51.34,49.98
647,45460.00,45460.00,44260.20,251.36,39430.00,41.25,83.872,49625.353,3,10,"13.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,47.21,33.39,29.79,27.57,50.19,48.68,46.98,46.04
648,45460.00,45460.00,44384.39,253.37,39430.00,36.07,82.975,49701.233,3,10,"9.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.22,27.02,23.32,21.27,44.70,44.18,43.10,42.63
649,45460.00,45460.00,44445.73,250.91,39279.20,38.00,83.926,49776.978,3,10,"7.94",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.34,29.94,26.22,23.90,46.52,45.12,44.19,43.54
650,45460.00,45460.00,44316.35,250.16,1.00,35.88,79.948,49852.422,3,10,"54.82",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.27,26.84,22.80,20.52,44.73,44.00,43.26,42.64
651,45460.00,45460.00,44284.34,251.05,39279.20,38.10,79.493,49929.432,3,10,"50.82",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,45.49,30.98,27.50,24.91,45.35,44.32,43.39,42.83
652,45460.00,45460.00,44325.74,250.44,39279.20,35.17,79.426,50006.942,3,10,"74.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.46,25.92,21.70,19.67,44.45,43.96,42.76,42.32
653,45460.00,45460.00,44234.63,249.50,1.00,35.38,80.474,50081.766,3,10,"62.50",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.50,25.92,21.40,19.48,45.27,44.15,42.86,42.30
654,45460.00,45460.00,44194.98,250.97,39279.20,39.92,82.318,50159.879,3,10,"15.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,47.71,35.97,31.16,28.93,45.48,44.27,43.20,42.47
655,45460.00,45460.00,44409.88,249.65,39430.00,47.73,83.889,50237.367,3,10,"13.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,58.62,54.42,47.33,43.66,46.85,44.74,43.55,42.73
656,45460.00,45460.00,44349.22,251.15,39279.20,49.74,84.891,50314.509,3,10,"54.78",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.45,57.39,51.71,48.90,46.10,44.36,43.44,42.65
657,45460.00,45460.00,44387.96,251.23,39430.00,48.65,84.193,50392.496,3,10,"44.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.80,55.78,48.11,45.10,45.88,44.55,43.36,42.70
658,45460.00,45460.00,44465.21,251.62,39279.20,52.06,84.901,50470.707,3,10,"83.97",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,66.49,61.40,55.56,52.43,47.63,45.49,44.05,43.29
659,45460.00,45460.00,44451.84,249.29,39430.00,49.00,83.152,50546.733,3,10,"44.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.29,55.64,49.67,46.94,45.60,44.98,43.39,42.52
660,45460.00,45460.00,44466.43,250.77,39580.80,54.32,84.093,50623.422,3,10,"21.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,69.20,65.51,61.61,60.38,46.46,45.13,43.90,42.80
661,45460.00,45460.00,44417.51,251.87,39279.20,47.90,80.948,50699.530,3,10,"96.67",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,58.57,53.32,48.59,47.30,45.72,44.27,43.17,42.22
662,45460.00,45460.00,44560.80,253.28,39279.20,46.65,79.464,50775.093,3,10,"3.44",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,57.43,51.22,45.26,44.03,45.38,44.32,43.38,42.40
663,45460.00,45460.00,44243.77,252.16,39580.80,48.88,80.247,50852.525,3,10,"31.24",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.14,55.40,50.41,46.63,46.06,44.30,43.40,42.48
664,45460.00,45460.00,44251.60,252.91,39430.00,48.13,82.339,50928.681,3,10,"4.09",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.96,54.63,48.42,44.86,45.51,43.96,42.92,42.17
665,45460.00,45460.00,44401.06,250.99,39128.40,45.64,79.430,51005.321,3,10,"96.67",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,58.08,49.57,42.56,40.02,45.58,44.21,43.05,42.24
666,45460.00,45460.00,44404.24,250.39,39430.00,35.23,78.234,51082.770,3,10,"21.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.57,25.03,21.50,18.88,45.28,44.09,43.03,42.28
667,45460.00,45460.00,44270.37,250.09,1.00,45.07,80.498,51160.205,3,10,"91.45",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,54.45,47.77,41.72,37.99,47.10,45.27,43.53,42.52
668,45460.00,45460.00,44471.13,249.41,39580.80,53.49,80.633,51238.381,3,10,"38.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,68.12,64.01,60.13,59.09,46.09,44.63,43.45,42.62
669,45460.00,45460.00,44345.71,250.05,39279.20,46.75,80.532,51316.994,3,10,"21.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.21,49.55,44.77,42.45,47.44,45.71,44.39,43.59
670,45460.00,45460.00,44216.24,249.57,1.00,35.19,79.546,51392.228,3,10,"51.52",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.22,25.77,21.37,18.29,45.49,44.32,42.97,41.94
671,45460.00,45460.00,44519.80,251.06,39279.20,37.22,80.527,51468.892,3,10,"19.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.24,29.60,25.93,22.86,45.12,43.72,43.23,42.93
672,45460.00,45460.00,44501.93,249.95,39430.00,37.90,82.468,51545.220,3,10,"21.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,45.48,30.47,27.25,24.68,44.77,44.24,43.50,42.70
673,45460.00,45460.00,44356.74,248.97,39279.20,36.55,82.468,51620.275,3,10,"66.49",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.60,27.41,24.97,22.29,45.17,44.01,43.22,42.68
674,45460.00,45460.00,44454.88,249.96,39279.20,36.59,81.263,51696.511,3,10,"96.95",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.49,28.07,25.43,22.80,44.79,43.50,42.95,42.50
675,45460.00,45460.00,44482.16,250.44,39279.20,37.68,81.978,51771.956,3,10,"4.09",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.84,30.15,26.39,24.10,45.57,44.60,43.63,43.04
676,45460.00,45460.00,44365.06,252.34,39279.20,37.97,81.944,51847.454,3,10,"73.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,45.20,30.83,27.45,24.38,44.99,44.15,43.75,42.94
677,45460.00,45460.00,44176.13,251.87,39128.40,35.89,81.936,51923.326,3,10,"17.73",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.08,26.31,22.78,19.70,45.11,43.83,43.60,42.58
678,45460.00,45460.00,44404.98,251.67,39430.00,38.12,81.300,51998.795,3,10,"52.10",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,45.61,31.30,27.56,24.70,44.80,44.20,43.73,43.00
679,45460.00,45460.00,44398.36,252.93,39580.80,37.71,83.354,52073.118,3,10,"10.72",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.36,29.18,26.00,22.98,47.29,45.67,44.02,43.06
680,45460.00,45460.00,44548.65,251.64,39279.20,35.91,84.175,52149.734,3,10,"52.10",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.76,26.49,22.68,19.73,45.05,44.15,43.39,42.88
681,45460.00,45460.00,20916.12,253.46,1.00,36.69,84.837,52225.705,3,10,"52.10",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.89,27.73,24.46,21.80,45.09,44.22,43.35,42.88
682,45460.00,45460.00,42717.86,253.59,1.00,35.77,83.381,52302.547,3,10,"99.22",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.51,25.64,22.62,20.54,44.58,43.93,43.45,42.70
683,45460.00,45460.00,44069.79,253.10,39128.40,36.57,83.082,52378.121,3,10,"85.01",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.44,27.13,23.92,22.16,45.73,44.54,43.73,42.85
684,45460.00,45460.00,44372.79,251.36,39279.20,35.43,83.923,52453.925,3,10,"32.50",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.27,25.15,21.93,19.84,45.02,44.00,43.29,42.77
685,45460.00,45460.00,44483.08,249.93,39128.40,35.66,84.450,52531.022,3,10,"52.10",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.83,26.02,22.62,19.84,44.84,43.96,43.24,42.68
686,45460.00,45460.00,44265.77,250.94,39430.00,35.14,83.011,52607.711,3,10,"10.71",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.60,24.92,21.39,18.82,44.51,43.81,43.34,42.75
687,45460.00,45460.00,44358.46,247.56,39279.20,43.74,84.566,52684.626,3,10,"30.78",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,52.99,41.32,38.15,35.44,47.44,45.99,44.39,43.94
688,45460.00,45460.00,44240.67,248.06,1.00,37.37,82.511,52759.982,3,10,"38.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.92,29.44,25.41,22.94,45.58,44.76,43.89,42.93
689,45460.00,45460.00,44456.87,248.26,39430.00,38.13,83.076,52836.394,3,10,"38.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,45.06,31.10,27.25,25.11,45.47,44.56,43.61,42.97
690,45460.00,45460.00,44309.99,249.69,39279.20,36.34,82.406,52911.975,3,10,"78.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.59,27.05,22.75,20.83,46.42,44.56,43.73,42.69
691,45460.00,45460.00,44423.36,250.53,39279.20,36.70,82.803,52988.858,3,10,"91.45",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.96,27.84,24.18,21.63,45.29,44.29,43.52,42.73
692,45460.00,45460.00,44455.39,250.24,39279.20,37.20,81.769,53065.883,3,10,"78.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.17,29.31,25.27,23.10,45.13,44.28,43.43,42.89
693,45460.00,45460.00,44373.06,250.76,39279.20,38.92,83.109,53142.148,3,10,"85.01",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.84,32.00,28.79,26.54,46.52,45.46,44.01,43.00
694,45460.00,45460.00,44465.48,251.13,39430.00,35.16,83.117,53217.072,3,10,"73.14",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.49,24.49,21.82,19.47,44.69,43.94,43.49,42.80
695,45460.00,45460.00,44464.62,253.18,39279.20,35.51,81.871,53292.031,3,10,"52.10",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.82,25.39,21.81,19.62,45.17,44.15,43.46,42.49
696,45460.00,45460.00,44496.01,253.19,39430.00,37.32,83.191,53368.978,3,10,"2.80",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.47,29.80,26.08,23.32,45.09,43.79,43.29,42.65
697,45460.00,45460.00,44341.99,251.99,39430.00,44.42,80.358,53444.046,3,10,"73.14",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.47,46.13,41.10,37.43,44.27,44.00,43.17,42.66
698,45460.00,45460.00,44400.70,254.83,39430.00,39.49,79.581,53519.990,3,10,"63.49",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,47.98,35.60,30.32,27.14,44.69,43.93,43.72,42.62
699,45460.00,45460.00,44324.20,255.02,39580.80,36.56,79.799,53596.109,3,10,"11.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.65,28.04,24.65,21.34,44.69,43.90,43.39,42.75
700,45460.00,45460.00,44301.91,253.75,39430.00,36.61,80.334,53671.603,3,10,"74.47",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.54,27.29,23.64,20.19,45.87,44.65,43.90,43.66
701,45460.00,45460.00,44430.89,254.19,39430.00,41.03,82.163,53747.574,3,10,"68.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,50.82,38.20,33.83,31.03,44.66,43.57,43.14,42.80
702,45460.00,45460.00,44347.23,254.23,39279.20,47.36,83.445,53824.202,3,10,"13.47",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,57.25,53.55,47.83,44.05,45.72,44.11,43.44,43.02
703,45460.00,45460.00,44382.23,254.45,39279.20,48.98,82.478,53901.158,3,10,"96.60",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.59,56.09,49.69,47.79,45.57,44.16,43.26,42.75
704,45460.00,45460.00,44345.30,253.90,1.00,48.04,80.866,53977.521,3,10,"91.45",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.68,55.27,46.63,43.01,45.47,44.39,43.72,42.94
705,45460.00,45460.00,44334.91,253.23,1.00,49.01,82.055,54053.300,3,10,"91.45",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.36,55.36,50.30,47.81,45.23,44.16,43.56,42.65
706,45460.00,45460.00,44410.95,253.28,39580.80,49.71,83.982,54128.110,3,10,"71.08",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.11,56.23,50.38,48.39,46.92,44.95,44.02,43.32
707,45460.00,45460.00,44418.83,251.14,39279.20,49.02,81.371,54204.637,3,10,"13.47",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.90,56.25,50.10,46.99,45.30,44.29,43.03,42.78
708,45460.00,45460.00,44384.96,251.82,38977.60,49.83,81.853,54279.792,3,10,"63.49",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.37,57.27,52.75,50.39,45.23,44.39,43.26,43.00
709,45460.00,45460.00,44401.94,249.92,39430.00,49.11,79.219,54356.045,3,10,"76.53",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,60.05,55.51,50.24,50.66,45.73,44.28,43.47,43.00
710,45460.00,45460.00,44369.95,250.37,38977.60,49.19,79.460,54432.699,3,10,"39.11",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,61.08,55.42,51.35,50.34,45.20,43.99,43.40,42.82
711,45460.00,45460.00,44416.86,249.25,39279.20,46.96,78.768,54507.019,3,10,"60.64",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.39,51.65,47.55,45.08,44.75,43.96,43.36,42.89
712,45460.00,45460.00,44450.41,248.96,39430.00,48.44,79.281,54581.788,3,10,"13.47",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,60.10,55.50,49.89,46.79,44.99,44.31,43.13,42.91
